40,22,2500,75
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,05,05,05,03,03,05,05,03,05,05,03,02,03,03,03,03,05,03,05,05,02,05,05,03,05,05,03,05,05,05,05,03,03,05,03,05,03,03,19
19,05,03,03,05,05,05,03,03,03,05,03,05,05,03,03,03,03,03,03,05,03,03,05,02,05,03,05,03,03,03,03,05,03,05,05,03,03,05,19
19,05,05,03,03,03,03,03,03,03,05,03,05,05,03,03,02,03,03,03,05,03,03,05,05,05,03,05,03,02,03,03,05,03,03,03,05,05,03,19
19,03,03,05,03,05,05,03,03,03,03,03,03,05,03,03,05,05,05,02,02,05,05,03,03,05,03,05,05,03,03,05,03,05,05,02,03,03,05,19
19,03,03,05,03,05,05,03,03,03,03,03,03,05,03,03,05,02,05,03,05,03,03,03,03,05,03,05,03,05,03,03,05,05,03,03,05,03,05,19
19,05,05,05,03,03,05,03,05,02,05,05,03,03,05,05,03,03,05,05,05,03,03,05,03,05,03,03,03,02,05,03,05,05,03,03,05,03,05,19
19,03,03,03,03,03,05,03,03,05,05,05,05,02,02,03,03,03,05,03,05,05,02,03,05,03,05,05,03,02,03,03,05,05,05,05,05,05,03,19
19,05,03,05,05,18,18,18,18,18,18,18,02,18,18,18,18,18,05,03,03,03,03,05,03,18,18,18,18,18,18,02,18,18,18,18,18,18,03,19
19,05,02,05,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,05,05,03,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,03,05,03,18,01,00,07,01,01,01,01,01,01,01,01,18,03,05,05,03,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,02,03,03,05,05,03,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,05,05,05,05,03,05,03,18,01,01,01,01,01,01,01,01,01,01,01,18,05,19
19,03,05,05,05,18,01,01,01,01,01,01,01,01,01,01,01,18,05,03,03,05,02,05,03,18,01,01,01,01,01,01,01,01,01,01,01,18,05,19
19,03,03,03,03,18,01,01,01,01,01,01,01,01,01,01,01,18,05,03,03,05,05,03,03,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,03,05,05,18,01,01,01,01,01,01,01,01,01,01,01,18,02,03,05,03,03,05,03,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,03,05,05,18,01,01,01,01,01,01,01,01,01,01,01,18,18,18,18,18,18,18,18,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,03,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,03,03,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,05,05,02,03,05,03,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,05,03,03,18,01,01,01,01,01,01,01,01,01,01,01,18,03,03,03,05,03,05,05,18,01,01,01,01,01,01,01,01,01,01,01,18,03,19
19,05,05,02,02,18,18,18,18,18,18,18,18,18,18,18,18,18,05,03,03,03,05,05,05,18,18,18,18,18,18,18,18,18,18,18,18,18,05,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
