40,22,1280,10
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,01,02,01,03,02,02,01,02,01,02,02,01,02,02,03,02,01,02,02,00,01,02,02,03,02,01,01,02,02,03,02,01,03,02,02,02,01,02,19
19,02,03,02,03,03,02,02,02,02,02,02,01,02,02,03,02,02,02,03,02,02,02,02,01,02,02,02,03,02,02,02,02,02,05,03,02,03,02,19
07,01,03,02,02,03,02,02,02,01,01,02,02,02,03,02,02,03,02,01,02,02,03,02,03,02,02,02,18,18,18,18,18,18,18,18,18,18,18,19
19,02,02,02,05,01,02,02,03,02,01,11,02,02,02,02,02,03,02,02,02,02,02,01,02,02,02,02,02,02,02,02,03,03,01,03,02,02,03,19
19,18,18,18,18,18,18,18,18,18,18,18,18,02,02,03,02,03,02,02,02,02,01,02,01,01,02,02,02,02,02,02,03,01,01,03,02,02,03,19
19,02,01,01,02,02,02,01,02,02,03,02,01,01,02,02,03,02,01,01,02,02,02,02,01,03,03,03,02,02,02,02,02,01,01,03,02,02,01,19
19,02,02,02,01,03,02,02,02,01,11,02,02,01,02,02,03,02,01,01,02,02,02,02,02,03,02,03,03,02,02,03,02,01,02,01,03,02,02,19
19,02,02,03,02,01,02,02,03,02,01,03,02,02,02,02,01,02,02,02,02,02,01,02,02,02,03,01,03,02,02,03,02,02,02,02,01,02,02,19
19,02,02,02,02,02,03,01,02,02,02,02,02,02,01,02,01,01,11,03,03,02,01,02,02,02,01,01,03,02,02,01,02,03,02,02,02,02,03,19
19,03,02,03,02,02,02,01,02,01,03,02,02,02,02,02,02,01,02,02,03,02,02,02,03,02,02,02,02,03,02,02,02,02,05,03,02,01,01,19
19,02,02,02,02,02,02,03,02,01,03,02,02,02,02,02,02,02,02,02,01,03,02,02,03,02,02,02,18,18,18,18,18,18,18,18,18,18,18,19
19,02,03,03,02,02,02,02,02,02,01,02,02,03,02,01,02,02,02,01,02,02,03,02,01,01,02,02,03,02,01,01,02,02,02,01,03,02,02,19
19,18,18,18,18,18,18,18,18,18,18,18,18,03,02,02,02,02,02,02,02,02,01,02,02,02,03,02,02,02,02,02,02,03,02,03,03,02,02,19
19,02,02,03,02,02,02,01,01,02,02,02,05,02,02,03,02,01,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,03,02,03,03,02,02,19
19,02,02,01,02,02,03,02,01,02,03,02,02,02,20,20,20,20,20,20,20,20,02,02,02,02,02,02,02,02,02,01,01,03,02,02,03,02,02,19
19,03,02,02,01,03,02,02,02,02,03,02,02,03,01,03,02,02,02,05,01,02,02,01,02,02,02,02,02,02,02,01,01,03,02,02,03,02,02,19
19,01,02,02,02,01,02,02,03,02,01,02,02,02,03,02,01,01,02,02,02,02,02,03,03,03,03,02,02,03,02,01,02,01,03,02,02,01,03,19
19,02,01,03,02,02,11,02,03,02,02,02,02,01,02,01,01,02,02,02,02,02,02,03,03,01,03,02,02,03,02,02,02,01,01,02,02,02,03,19
19,03,02,01,01,02,02,03,02,01,01,02,02,02,02,02,03,02,03,02,01,02,02,02,01,01,03,02,02,03,02,02,02,02,01,02,02,02,03,19
19,02,02,02,01,01,02,03,02,03,01,02,02,02,02,02,03,02,03,02,02,02,02,02,01,01,01,02,02,01,02,03,02,02,02,02,03,02,02,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
