40,22,1280,10
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,02,03,02,02,03,02,02,18,02,03,02,02,02,05,02,18,02,02,02,01,02,03,02,18,03,02,02,02,02,02,02,18,02,02,03,03,02,02,19
19,02,02,02,02,02,02,02,18,02,02,02,02,02,02,03,18,03,03,02,01,02,02,02,18,01,02,02,05,02,02,02,18,02,02,02,02,03,02,19
19,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,19
19,05,02,02,02,02,02,02,18,02,03,02,02,02,02,03,18,02,03,02,01,02,02,01,18,02,02,03,02,02,05,02,18,02,02,03,02,03,02,19
19,02,02,02,02,02,02,02,18,02,03,02,02,02,02,03,18,02,03,02,01,03,02,01,18,02,02,02,02,02,03,02,18,02,02,02,01,02,02,19
19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,01,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19
19,02,02,02,02,03,03,02,18,02,02,03,02,02,02,02,18,02,02,02,01,02,02,03,18,02,02,02,02,03,02,02,18,02,02,02,02,02,03,19
19,02,02,02,02,02,02,02,18,02,02,01,02,02,02,02,18,02,02,02,01,02,02,02,18,02,02,02,02,03,02,01,18,02,02,02,02,02,03,19
19,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,19
19,03,02,02,03,02,02,02,18,02,02,02,02,03,02,02,18,02,02,03,01,02,02,02,18,02,02,02,02,02,02,05,18,03,02,02,02,02,02,19
19,03,02,02,02,02,03,02,18,02,02,03,02,02,03,02,18,02,02,02,01,02,01,03,18,02,02,02,02,02,02,02,18,03,02,02,02,03,02,19
19,02,03,02,02,02,02,02,18,02,02,02,03,02,02,02,18,02,02,02,01,02,01,03,18,02,02,02,02,02,02,02,18,01,03,02,02,03,02,19
19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,01,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19
19,03,02,01,01,11,02,02,18,02,02,02,02,03,02,03,18,02,02,02,01,02,02,02,18,02,03,05,02,02,03,02,18,02,02,02,02,02,02,19
19,02,02,02,02,02,03,02,18,03,02,02,02,02,02,02,18,02,02,05,01,02,02,02,18,01,02,02,03,02,02,02,18,02,03,02,03,03,02,19
19,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,19
19,05,02,02,01,02,03,02,18,03,02,02,02,02,03,02,18,02,03,02,01,02,02,03,18,02,03,02,03,02,02,02,18,02,02,02,02,02,02,19
19,02,02,02,02,02,03,02,18,03,02,02,05,02,02,02,18,02,02,02,01,03,02,02,18,02,02,03,02,02,02,02,18,02,02,02,03,03,01,19
19,02,05,02,02,02,01,03,18,02,02,03,02,02,02,02,18,02,00,05,01,03,02,02,18,02,01,02,02,02,02,02,18,02,02,02,03,03,01,19
19,02,03,02,02,02,02,01,18,02,02,01,02,02,03,02,18,02,07,02,01,02,02,02,18,02,02,02,02,03,02,03,18,19,02,02,02,01,02,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
