40,22,1280,36
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,00,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,03,02,19
19,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,02,02,02,02,02,02,03,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,03,02,02,02,02,19
19,02,02,03,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,03,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,03,19
19,02,02,02,02,02,02,03,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,19
19,02,02,02,02,02,02,02,02,01,16,02,02,02,03,02,02,01,16,02,02,02,02,02,02,01,16,02,02,02,02,02,02,01,16,02,02,02,02,19
19,02,02,02,02,02,02,02,02,01,01,02,02,02,03,02,02,01,01,02,02,02,02,02,02,01,01,02,02,02,02,02,02,01,01,02,03,02,02,19
19,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,19
19,02,02,02,03,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,19
19,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,19
19,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,19
19,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,03,02,02,19
19,02,02,02,02,03,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,19
19,02,02,02,02,02,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,03,02,02,03,02,03,02,02,02,02,02,02,02,07,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
