40,22,1280,4
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,18,18,18,18,18,18,18,18,18,02,02,02,02,03,02,03,02,02,03,02,02,02,02,02,02,02,02,03,02,18,18,18,18,18,18,18,18,18,19
19,18,01,01,01,01,01,01,01,01,02,02,02,02,02,02,02,02,02,02,02,03,02,02,02,02,03,02,02,02,01,01,01,01,01,01,01,01,18,19
19,18,01,05,11,01,01,01,01,01,02,02,03,02,02,02,02,02,02,02,02,02,02,03,02,02,02,03,02,02,01,01,01,01,01,11,05,01,18,19
19,18,18,18,18,18,18,18,18,18,02,02,03,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,03,02,18,18,18,18,18,18,18,18,18,19
19,18,01,01,01,01,01,01,01,01,02,02,02,02,02,02,03,02,02,02,03,02,02,02,02,02,02,02,03,02,01,01,01,01,01,01,01,01,18,19
19,18,01,05,11,01,01,01,01,01,02,02,02,02,03,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,01,01,01,01,01,11,05,01,18,19
19,18,18,18,18,18,18,18,18,18,02,03,03,02,02,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,18,18,18,18,18,18,18,18,18,19
19,18,01,01,01,01,01,01,01,01,02,02,02,02,03,02,03,02,02,02,02,03,02,02,03,02,02,02,02,02,01,01,01,01,01,01,01,01,18,19
19,18,01,05,11,01,01,01,01,01,02,02,02,02,03,02,03,02,02,02,02,03,02,02,03,02,02,03,02,02,01,01,01,01,01,11,05,01,18,19
19,18,18,18,18,18,18,18,18,18,02,03,03,02,03,02,02,03,02,02,02,02,03,02,02,02,03,02,02,02,18,18,18,18,18,18,18,18,18,19
19,18,01,01,01,01,01,01,01,01,02,03,03,02,03,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,01,01,01,01,01,01,01,01,18,19
19,18,01,05,11,01,01,01,01,01,02,02,02,02,03,02,02,03,02,02,02,02,02,02,02,02,03,02,02,02,01,01,01,01,01,11,05,01,18,19
19,18,18,18,18,18,18,18,18,18,02,02,02,02,02,03,02,02,02,03,02,02,02,02,03,02,02,03,02,02,18,18,18,18,18,18,18,18,18,19
19,02,02,02,02,03,02,03,02,02,03,02,02,02,02,02,02,02,02,03,02,02,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,02,03,19
19,02,02,02,02,02,02,03,02,02,02,02,03,02,02,02,02,03,02,02,03,02,03,02,02,02,03,02,02,03,02,02,02,02,02,02,02,02,02,19
19,02,02,03,02,02,02,02,03,02,02,02,02,02,03,02,02,02,03,02,02,02,02,02,02,02,03,02,02,03,02,02,02,02,02,02,02,02,02,19
19,02,02,03,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,03,02,02,02,02,02,02,19
19,03,02,00,02,02,02,03,02,02,02,02,02,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,03,03,02,02,03,02,07,19
19,02,02,02,02,03,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,03,02,02,02,02,02,02,02,02,03,02,02,03,02,02,02,02,19
19,03,03,02,02,02,02,02,02,02,02,02,03,02,03,03,02,02,02,02,02,02,02,02,02,03,02,02,03,02,03,02,03,02,02,03,02,02,02,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
